species,scheme,metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,warn_lower,warn_upper,FINAL_LOWER,FINAL_UPPER,WARN_LOWER,WARN_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,refseq_warn_lower,refseq_warn_upper,KS_statistic,KS_p_value,Wasserstein_Distance
Acinetobacter pittii,qualibact-v1.0,Contamination,non-normal,0.17633445945945947,0.21221780060500756,0.09,0.05,0.21,0.15999999999999998,0.0,1.77,0.01,1.122149999999989,0.02,0.7522500000000002,0.01,1.5,0.02,0.75,Acinetobacter pittii,592,54,non-normal,0.337037037037037,0.29205928894299443,0.25,0.09,0.5525,0.4625,0.02,1.5,0.02265,1.3886999999999998,0.036500000000000005,0.9987499999999994,0.3517267267267267,5.754452654705837e-06,0.16161473973973972
Acinetobacter pittii,qualibact-v1.0,Total_Coding_Sequences,normal,3784.3969594594596,148.73326452828766,3788.0,3685.75,3873.0,187.25,3377.0,4348.0,3428.73,4211.315,3513.55,4075.125,3428.73,4327.0,3513.55,4075.12,Acinetobacter pittii,592,82,normal,3932.621951219512,194.29520161805976,3892.0,3802.5,4056.75,254.25,3480.0,4327.0,3535.485,4326.19,3644.325,4297.825,0.3309986816084377,1.6046533003358825e-07,148.29593770599865
Acinetobacter pittii,qualibact-v1.0,Genome_Size,non-normal,3990182.4375,119587.91513102237,3998747.5,3913960.25,4061995.25,148035.0,3665569.0,4463998.0,3701214.4,4405376.454999999,3768770.15,4230920.925000001,3688740.0,4499353.0,3768770.15,4230920.93,Acinetobacter pittii,592,82,normal,4089196.951219512,171834.4951197122,4057266.5,3957111.25,4198682.5,241571.25,3688740.0,4499353.0,3741095.565,4468208.905,3832200.525,4398033.875,0.30632003955174686,1.7169013822624406e-06,99535.82329433091
Acinetobacter radioresistens,qualibact-v1.0,N50,non-normal,200356.54444444444,99518.94600941976,176619.0,128850.5,266744.0,137893.5,42500.0,406444.0,45805.905,400625.6249999999,54295.7,378611.1249999999,45805.9,400625.62,54295.7,378611.12,Acinetobacter radioresistens,90,0,,,,,,,,,,,,,,,,
Acinetobacter radioresistens,qualibact-v1.0,number,non-normal,70.67777777777778,37.01105774037981,59.0,42.25,83.0,40.75,24.0,192.0,24.89,178.64999999999978,28.225,157.77499999999998,24.89,178.65,28.22,157.77,Acinetobacter radioresistens,90,0,,,,,,,,,,,,,,,,
Acinetobacter radioresistens,qualibact-v1.0,longest,normal,416682.23333333334,134562.84559574135,391897.0,350417.75,526208.0,175790.25,113824.0,795307.0,132910.495,729916.9199999989,175104.325,638980.575,132910.5,729916.92,175104.32,638980.57,Acinetobacter radioresistens,90,0,,,,,,,,,,,,,,,,
Acinetobacter radioresistens,qualibact-v1.0,GC_Content,non-normal,41.5378,0.12041404034044835,41.56245,41.464974999999995,41.6068,0.1418250000000043,41.0602,41.8159,41.165442500000005,41.785106,41.321667500000004,41.7438175,41.1654,41.8495,41.3217,41.7438,Acinetobacter radioresistens,90,7,insufficient_data,41.58145714285714,0.13179198823625604,41.5517,41.52225,41.619550000000004,0.09730000000000416,41.3854,41.8495,41.389288,41.843023,41.40484,41.817115,0.22380952380952382,0.834628751965638,0.047694920634920854
Acinetobacter radioresistens,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,97.64,100.0,100.0,100.0,Acinetobacter radioresistens,90,7,insufficient_data,98.52000000000001,0.6150261318490017,98.45,98.11,98.825,0.7150000000000034,97.64,99.68,97.6538,99.65480000000001,97.709,99.554,1.0,1.5568756912068792e-10,1.4799999999999978
Acinetobacter radioresistens,qualibact-v1.0,Contamination,non-normal,0.07733333333333334,0.08291628978138801,0.05,0.03,0.1,0.07,0.0,0.52,0.0,0.4799499999999993,0.0,0.32299999999999895,0.0,1.2,0.0,0.32,Acinetobacter radioresistens,90,7,insufficient_data,0.8057142857142857,0.31752872278885,0.77,0.7050000000000001,1.045,0.33999999999999986,0.17,1.2,0.1844,1.1966999999999999,0.24200000000000002,1.1835,0.9111111111111111,1.001849507291627e-06,0.7283809523809525
Acinetobacter radioresistens,qualibact-v1.0,Total_Coding_Sequences,normal,3019.811111111111,124.87868730576037,3007.5,2937.75,3097.0,159.25,2735.0,3383.0,2740.34,3370.9849999999997,2759.6,3324.374999999999,2740.34,3370.98,2759.6,3324.37,Acinetobacter radioresistens,90,7,insufficient_data,3070.714285714286,134.5837119052825,3066.0,2966.0,3165.5,199.5,2889.0,3277.0,2890.26,3275.65,2895.3,3270.25,0.23015873015873015,0.8056803509312146,58.1920634920635
Acinetobacter radioresistens,qualibact-v1.0,Genome_Size,normal,3198580.3333333335,105509.51840421265,3184193.0,3132794.25,3260502.75,127708.5,2984176.0,3496618.0,2984380.255,3496314.51,2993568.4,3458093.474999999,2984380.26,3496314.51,2993568.4,3458093.47,Acinetobacter radioresistens,90,7,insufficient_data,3244881.4285714286,118144.84624979524,3247241.0,3146957.0,3324650.0,177693.0,3089777.0,3433938.0,3091069.49,3432246.84,3096239.45,3425482.2,0.2714285714285714,0.6266292025310676,51064.193650793655
Acinetobacter ursingii,qualibact-v1.0,N50,non-normal,128228.85046728973,59989.02832657339,113612.0,80712.0,154211.5,73499.5,32408.0,286160.0,33433.55,281706.41,45579.55,266209.74999999994,33433.55,281706.41,45579.55,266209.75,Acinetobacter ursingii,107,0,,,,,,,,,,,,,,,,
Acinetobacter ursingii,qualibact-v1.0,number,non-normal,132.86915887850466,52.37001426980536,130.0,89.0,169.0,80.0,46.0,252.0,50.77,252.0,59.65,245.44999999999996,50.77,252.0,59.65,245.45,Acinetobacter ursingii,107,0,,,,,,,,,,,,,,,,
Acinetobacter ursingii,qualibact-v1.0,longest,normal,338215.91588785045,92062.60361796292,341771.0,263246.0,381004.0,117758.0,122447.0,613183.0,124017.92,604707.24,190914.0,520249.0,124017.92,604707.24,190914.0,520249.0,Acinetobacter ursingii,107,0,,,,,,,,,,,,,,,,
Acinetobacter ursingii,qualibact-v1.0,GC_Content,non-normal,39.99522242990654,0.10281836021758918,40.0008,39.9304,40.066500000000005,0.1361000000000061,39.6477,40.2032,39.722006,40.197423,39.793605,40.169615,39.722,40.3467,39.7936,40.1696,Acinetobacter ursingii,107,8,insufficient_data,40.099325,0.13157428272652658,40.030950000000004,40.0096,40.195350000000005,0.18575000000000585,39.9474,40.3467,39.949325,40.3431615,39.957025,40.329007499999996,0.38901869158878505,0.15958090295503058,0.10410257009345918
Acinetobacter ursingii,qualibact-v1.0,Completeness_Specific,non-normal,99.986261682243,0.022693544081179618,99.99,99.99,100.0,0.010000000000005116,99.88,100.0,99.8853,100.0,99.913,100.0,99.24,100.0,99.91,100.0,Acinetobacter ursingii,107,8,insufficient_data,99.5425,0.20926956300427857,99.64500000000001,99.345,99.73,0.3850000000000051,99.24,99.73,99.24,99.73,99.24,99.73,1.0,3.3813135423920995e-12,0.4437616822429886
Acinetobacter ursingii,qualibact-v1.0,Contamination,non-normal,0.2649532710280374,0.20401289052078586,0.23,0.14500000000000002,0.295,0.14999999999999997,0.02,1.13,0.02,1.13,0.02,0.91,0.02,1.13,0.02,0.91,Acinetobacter ursingii,107,7,insufficient_data,0.22285714285714286,0.17260311913373372,0.14,0.11,0.315,0.20500000000000002,0.04,0.53,0.041800000000000004,0.5273,0.049,0.5165,0.32176234979973295,0.416147590070666,0.08914552736982644
Acinetobacter ursingii,qualibact-v1.0,Total_Coding_Sequences,normal,3440.0654205607475,186.68356309406573,3422.0,3310.0,3542.0,232.0,3033.0,3815.0,3035.12,3813.41,3132.6,3797.35,3035.12,3947.0,3132.6,3797.35,Acinetobacter ursingii,107,8,insufficient_data,3626.5,233.42289947646526,3622.0,3400.0,3847.75,447.75,3334.0,3947.0,3334.945,3944.445,3338.725,3934.225,0.375,0.18700659626228264,186.43457943925233
Acinetobacter ursingii,qualibact-v1.0,Genome_Size,normal,3607365.5887850467,174946.73095566517,3592866.0,3491285.0,3692287.5,201002.5,3233422.0,4025744.0,3251927.48,4024415.82,3306240.4,3998262.8,3251927.48,4185992.0,3306240.4,3998262.8,Acinetobacter ursingii,107,8,insufficient_data,3810057.125,242855.76683828072,3767329.5,3601621.0,4029575.75,427954.75,3487215.0,4185992.0,3490077.335,4182194.675,3501526.675,4167005.375,0.3633177570093458,0.21862871068820547,202691.53621495326
Actinobacillus lignieresii,qualibact-v1.0,N50,normal,96919.32224532224,30342.4155809489,99948.0,72297.0,113001.0,40704.0,29216.0,202721.0,36499.8,171068.4,42141.0,155726.0,36499.8,171068.4,42141.0,155726.0,Actinobacillus lignieresii,481,0,,,,,,,,,,,,,,,,
Actinobacillus lignieresii,qualibact-v1.0,number,non-normal,73.13513513513513,21.187226774924838,68.0,59.0,80.0,21.0,42.0,185.0,44.0,159.00000000000023,47.0,132.0,44.0,159.0,47.0,132.0,Actinobacillus lignieresii,481,0,,,,,,,,,,,,,,,,
Actinobacillus lignieresii,qualibact-v1.0,longest,non-normal,252814.03534303536,72276.21768482434,239896.0,207233.0,320525.0,113292.0,84940.0,439547.0,91559.8,407169.2000000009,108102.0,380047.0,91559.8,407169.2,108102.0,380047.0,Actinobacillus lignieresii,481,0,,,,,,,,,,,,,,,,
Actinobacillus lignieresii,qualibact-v1.0,GC_Content,normal,41.12199833679834,0.04514456977517832,41.1188,41.0921,41.147,0.054899999999996396,41.0148,41.2761,41.01982,41.23694,41.0303,41.2173,41.0198,41.2369,41.0303,41.2173,Actinobacillus lignieresii,481,1,insufficient_data,41.1454,0.0,41.1454,41.1454,41.1454,0.0,41.1454,41.1454,41.1454,41.1454,41.1454,41.1454,0.7401247401247402,0.5228215767634852,0.04179126819126918
Actinobacillus lignieresii,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,93.05,100.0,100.0,100.0,Actinobacillus lignieresii,481,1,insufficient_data,93.05,0.0,93.05,93.05,93.05,0.0,93.05,93.05,93.05,93.05,93.05,93.05,1.0,0.004149377593360993,6.950000000000003
Actinobacillus lignieresii,qualibact-v1.0,Contamination,non-normal,0.10079002079002079,0.101807978236678,0.06,0.05,0.15,0.09999999999999999,0.0,1.1,0.0,0.47600000000000137,0.0,0.37,0.0,0.57,0.0,0.37,Actinobacillus lignieresii,481,1,insufficient_data,0.57,0.0,0.57,0.57,0.57,0.0,0.57,0.57,0.57,0.57,0.57,0.57,0.9958419958419958,0.01244813278008298,0.4726611226611226
Actinobacillus lignieresii,qualibact-v1.0,Total_Coding_Sequences,non-normal,2152.6673596673595,51.06037308599939,2141.0,2114.0,2183.0,69.0,2040.0,2290.0,2047.6,2282.6,2075.0,2272.0,2047.6,2336.0,2075.0,2272.0,Actinobacillus lignieresii,481,1,insufficient_data,2336.0,0.0,2336.0,2336.0,2336.0,0.0,2336.0,2336.0,2336.0,2336.0,2336.0,2336.0,1.0,0.004149377593360993,183.33264033264032
Actinobacillus lignieresii,qualibact-v1.0,Genome_Size,non-normal,2258672.754677755,37633.346332653644,2252473.0,2226075.0,2280488.0,54413.0,2172381.0,2376585.0,2182559.6,2341702.2,2208199.0,2338222.0,2182559.6,2377048.0,2208199.0,2338222.0,Actinobacillus lignieresii,481,1,insufficient_data,2377048.0,0.0,2377048.0,2377048.0,2377048.0,0.0,2377048.0,2377048.0,2377048.0,2377048.0,2377048.0,2377048.0,1.0,0.004149377593360993,118375.24532224532
Aerococcus urinae,qualibact-v1.0,N50,non-normal,231482.7789473684,127171.35321051377,219129.0,144112.5,259394.0,115281.5,58131.0,573953.0,59405.64,553859.0900000001,75369.0,512351.75,59405.64,553859.09,75369.0,512351.75,Aerococcus urinae,95,0,,,,,,,,,,,,,,,,
Aerococcus urinae,qualibact-v1.0,number,non-normal,43.10526315789474,18.702363309266577,37.0,29.5,52.0,22.5,19.0,125.0,19.0,109.96000000000004,21.05,83.59999999999997,19.0,109.96,21.05,83.6,Aerococcus urinae,95,0,,,,,,,,,,,,,,,,
Aerococcus urinae,qualibact-v1.0,longest,normal,430168.6105263158,156760.43919213634,417128.0,341797.0,495889.0,154092.0,174474.0,764465.0,175144.69,751356.7000000001,178428.95,733687.5,175144.69,751356.7,178428.95,733687.5,Aerococcus urinae,95,0,,,,,,,,,,,,,,,,
Aerococcus urinae,qualibact-v1.0,GC_Content,non-normal,42.323460000000004,0.25786012381256507,42.4339,42.10865,42.54715,0.4385000000000048,41.7107,42.5967,41.713896000000005,42.592517,41.728425,42.58283,41.7139,42.602,41.7284,42.5828,Aerococcus urinae,95,5,insufficient_data,42.43708,0.27490601593999414,42.5944,42.5016,42.5951,0.0934999999999988,41.8923,42.602,41.904486,42.601862,41.95323,42.60131,0.5894736842105263,0.04493982535219649,0.13759684210526338
Aerococcus urinae,qualibact-v1.0,Completeness_Specific,non-normal,99.97873684210528,0.01474285591579786,99.98,99.97,99.99,0.01999999999999602,99.9,99.99,99.9188,99.99,99.9435,99.99,92.7,99.99,99.94,99.99,Aerococcus urinae,95,5,insufficient_data,96.63000000000001,1.9839959677378372,97.62,97.11,97.86,0.75,92.7,97.86,92.7882,97.86,93.141,97.86,1.0,2.656482774303099e-08,3.348736842105261
Aerococcus urinae,qualibact-v1.0,Contamination,non-normal,0.3550526315789474,0.1508632959736137,0.33,0.22,0.495,0.275,0.14,1.01,0.1494,0.8173000000000005,0.1635,0.5729999999999998,0.15,3.27,0.16,0.57,Aerococcus urinae,95,5,insufficient_data,2.87,0.24380319932273234,2.68,2.68,3.04,0.3599999999999999,2.68,3.27,2.68,3.2654,2.68,3.247,1.0,2.656482774303099e-08,2.514947368421053
Aerococcus urinae,qualibact-v1.0,Total_Coding_Sequences,non-normal,1781.1052631578948,66.36779080630676,1747.0,1733.0,1834.0,101.0,1700.0,1932.0,1700.0,1932.0,1705.05,1930.0,1700.0,1948.0,1705.05,1930.0,Aerococcus urinae,95,5,insufficient_data,1837.0,56.70626067728325,1815.0,1811.0,1823.0,12.0,1788.0,1948.0,1788.46,1945.5,1790.3,1935.5,0.631578947368421,0.025202264598435446,58.56842105263158
Aerococcus urinae,qualibact-v1.0,Genome_Size,non-normal,1991533.2315789473,66191.4405484819,1959637.0,1944790.0,2043421.0,98631.0,1899917.0,2150594.0,1900214.98,2143377.62,1913955.95,2130882.9499999997,1900214.98,2143377.62,1913955.95,2130882.95,Aerococcus urinae,95,5,insufficient_data,1989403.2,38713.1258743078,1974262.0,1974256.0,1980293.0,6037.0,1953534.0,2064671.0,1953948.44,2062983.44,1955606.2,2056233.2,0.4631578947368421,0.1974776164761437,28687.63157894737
Aeromonas caviae,qualibact-v1.0,N50,non-normal,145673.8166226913,101588.57994765138,111224.5,68745.25,195287.5,126542.25,17175.0,694013.0,27546.78,498465.8450000043,35792.925,400098.32499999995,27546.78,498465.85,35792.93,400098.32,Aeromonas caviae,758,0,,,,,,,,,,,,,,,,
Aeromonas caviae,qualibact-v1.0,number,non-normal,178.2651715039578,112.1371174685378,150.5,87.0,243.0,156.0,39.0,684.0,44.0,609.4600000000014,52.0,449.07499999999993,44.0,609.46,52.0,449.07,Aeromonas caviae,758,0,,,,,,,,,,,,,,,,
Aeromonas caviae,qualibact-v1.0,longest,non-normal,391256.55277044856,227870.44479177948,328806.0,226131.75,467263.5,241131.75,70215.0,1404388.0,102344.82,1238102.4300000006,131725.825,989727.35,102344.82,1238102.43,131725.83,989727.35,Aeromonas caviae,758,0,,,,,,,,,,,,,,,,
Aeromonas caviae,qualibact-v1.0,GC_Content,non-normal,61.533721108179414,0.30979487698756886,61.535399999999996,61.31335,61.796,0.4826499999999996,60.5252,62.1068,60.6914275,62.061265,60.8991575,61.9934275,60.3651,62.0613,60.8992,61.9934,Aeromonas caviae,758,61,normal,61.24685573770492,0.3607505257256616,61.2891,61.0778,61.489,0.4111999999999938,60.3651,61.8335,60.37533,61.82792,60.40205,61.799549999999996,0.33081015614862236,5.307350408746098e-06,0.2868653704745019
Aeromonas caviae,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,98.11,100.0,100.0,100.0,Aeromonas caviae,758,61,non-normal,99.48655737704917,0.4303101635701968,99.57,99.26,99.88,0.6199999999999903,98.11,100.0,98.209,100.0,98.47999999999999,100.0,0.8688524590163934,2.8514219355390135e-48,0.5134426229508198
Aeromonas caviae,qualibact-v1.0,Contamination,non-normal,0.15327176781002638,0.17026398104086127,0.095,0.03,0.21,0.18,0.0,1.46,0.0,0.8921500000000003,0.0,0.59,0.0,5.96,0.0,0.59,Aeromonas caviae,758,61,non-normal,1.061311475409836,0.7666158877668214,0.94,0.67,1.23,0.5599999999999999,0.27,5.96,0.28500000000000003,4.93400000000001,0.33999999999999997,2.2800000000000002,0.8584713871707254,1.3671264049491693e-46,0.9080397075998098
Aeromonas caviae,qualibact-v1.0,Total_Coding_Sequences,non-normal,4123.125329815303,186.33215403555485,4073.0,3990.0,4210.75,220.75,3810.0,4979.0,3877.355,4791.515,3895.0,4608.299999999999,3877.36,5133.0,3895.0,4608.3,Aeromonas caviae,758,61,normal,4476.7213114754095,253.15712292977912,4430.0,4271.0,4660.0,389.0,4062.0,5133.0,4069.8,5110.2,4108.5,5016.5,0.6393010078290583,9.391688783433712e-23,353.59598166010636
Aeromonas caviae,qualibact-v1.0,Genome_Size,non-normal,4476303.407651715,146374.63275896074,4438548.0,4376358.75,4533284.0,156925.25,4232109.0,5072829.0,4251051.325,4970911.905000001,4272667.85,4841223.05,4251051.32,5317260.0,4272667.85,4841223.05,Aeromonas caviae,758,61,normal,4754636.459016394,232222.98899602582,4698475.0,4573255.0,4880148.0,306893.0,4352153.0,5317260.0,4372365.5,5314153.2,4432105.5,5280959.0,0.6055625243306372,3.2554035993021164e-20,278333.0513646784
Aeromonas dhakensis,qualibact-v1.0,N50,non-normal,299292.0891719745,225012.2001666275,247343.0,120165.0,365017.0,244852.0,61666.0,1012665.0,61753.36,917678.9399999998,63663.3,831900.5999999999,61753.36,917678.94,63663.3,831900.6,Aeromonas dhakensis,157,0,,,,,,,,,,,,,,,,
Aeromonas dhakensis,qualibact-v1.0,number,non-normal,88.45859872611464,36.46540816912503,77.0,62.0,115.0,53.0,35.0,180.0,38.9,174.54,43.0,170.2,38.9,174.54,43.0,170.2,Aeromonas dhakensis,157,0,,,,,,,,,,,,,,,,
Aeromonas dhakensis,qualibact-v1.0,longest,non-normal,704395.2611464969,402345.9593858298,627253.0,341224.0,959309.0,618085.0,139075.0,1734890.0,147013.06,1726260.86,183232.6,1714142.0,147013.06,1726260.86,183232.6,1714142.0,Aeromonas dhakensis,157,0,,,,,,,,,,,,,,,,
Aeromonas dhakensis,qualibact-v1.0,GC_Content,non-normal,61.619184713375795,0.21853127839952458,61.6372,61.4742,61.7886,0.3143999999999991,61.1237,61.9753,61.151,61.970775999999994,61.24354,61.9596,60.9725,61.9708,61.2435,61.9596,Aeromonas dhakensis,157,29,non-normal,61.41140000000001,0.25615566522641386,61.4663,61.2197,61.6206,0.40090000000000003,60.9725,61.8034,60.97278,61.798556000000005,60.9739,61.779180000000004,0.35844498133099056,0.002559261422597635,0.20778471337579588
Aeromonas dhakensis,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,97.12,100.0,100.0,100.0,Aeromonas dhakensis,157,29,non-normal,99.63586206896552,0.6381196366122887,99.96,99.61,99.96,0.3499999999999943,97.12,100.0,97.309,99.9944,98.065,99.972,0.9655172413793104,7.531085880601847e-29,0.3641379310344853
Aeromonas dhakensis,qualibact-v1.0,Contamination,non-normal,0.29312101910828026,0.09863303604895929,0.29,0.21,0.36,0.15,0.11,0.65,0.1178,0.65,0.139,0.47199999999999986,0.12,0.66,0.14,0.47,Aeromonas dhakensis,157,29,normal,0.3589655172413794,0.15211939112344275,0.31,0.23,0.49,0.26,0.13,0.66,0.13,0.6558,0.13,0.639,0.3182517021743905,0.01037387511575639,0.07094882495058204
Aeromonas dhakensis,qualibact-v1.0,Total_Coding_Sequences,normal,4336.8152866242035,90.39790466373104,4350.0,4271.0,4406.0,135.0,4116.0,4577.0,4125.36,4558.28,4149.8,4465.7,4125.36,4700.0,4149.8,4465.7,Aeromonas dhakensis,157,28,normal,4529.214285714285,90.88586136423183,4535.0,4476.75,4583.5,106.75,4339.0,4700.0,4344.4,4696.355,4366.0,4681.775,0.7895814376706096,1.016543918340679e-15,192.3989990900819
Aeromonas dhakensis,qualibact-v1.0,Genome_Size,non-normal,4810317.49044586,77997.7492985435,4823786.0,4752739.0,4872926.0,120187.0,4623098.0,5001986.0,4630875.38,4992073.76,4641646.6,4914373.2,4630875.38,5043286.0,4641646.6,4914373.2,Aeromonas dhakensis,157,29,normal,4909224.586206896,84623.90310378287,4916354.0,4850532.0,4969812.0,119280.0,4697715.0,5043286.0,4707869.06,5041799.62,4748485.3,5035854.1,0.5007687239182956,3.603797974817443e-06,98907.09576103666
Aeromonas hydrophila,qualibact-v1.0,N50,non-normal,222867.4037267081,154384.47307135595,190530.0,123929.0,253306.0,129377.0,34424.0,806701.0,44710.4,763787.3999999994,52927.0,689885.0,44710.4,763787.4,52927.0,689885.0,Aeromonas hydrophila,161,0,,,,,,,,,,,,,,,,
Aeromonas hydrophila,qualibact-v1.0,number,non-normal,106.20496894409938,47.81734371964593,94.0,74.0,126.0,52.0,35.0,340.0,39.8,311.1999999999996,46.0,206.0,39.8,311.2,46.0,206.0,Aeromonas hydrophila,161,0,,,,,,,,,,,,,,,,
Aeromonas hydrophila,qualibact-v1.0,longest,non-normal,565822.1180124223,291013.58601373946,497593.0,337668.0,769753.0,432085.0,124766.0,1334946.0,129008.4,1334946.0,165057.0,1185217.0,129008.4,1334946.0,165057.0,1185217.0,Aeromonas hydrophila,161,0,,,,,,,,,,,,,,,,
Aeromonas hydrophila,qualibact-v1.0,GC_Content,non-normal,61.13842236024845,0.2648595429891883,61.1429,60.8986,61.3124,0.41379999999999484,60.595,61.8098,60.65124,61.689,60.7384,61.6488,60.3014,62.0126,60.7384,61.6488,Aeromonas hydrophila,161,75,normal,61.02875866666667,0.3513702188455302,61.0063,60.78675,61.3016,0.5148500000000027,60.3014,62.0126,60.329816,61.894718,60.44501,61.624810000000004,0.27304347826086955,0.000718577249037398,0.12650163975155237
Aeromonas hydrophila,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,89.22,100.0,100.0,100.0,Aeromonas hydrophila,161,75,non-normal,97.74959999999999,1.6505089639259765,97.98,97.735,98.345,0.6099999999999994,89.22,99.42,89.7824,99.3756,90.7995,99.20649999999999,1.0,2.9956396934419474e-63,2.250399999999999
Aeromonas hydrophila,qualibact-v1.0,Contamination,non-normal,0.4954037267080745,0.24963076780428903,0.49,0.3,0.59,0.29,0.16,1.44,0.16,1.44,0.19,1.26,0.16,7.55,0.19,1.26,Aeromonas hydrophila,161,75,non-normal,2.118,1.362243247979841,1.57,1.0,3.0700000000000003,2.0700000000000003,0.73,7.55,0.7596,6.917299999999992,0.8185,4.989999999999991,0.9059213250517598,7.355265338954232e-46,1.6225962732919252
Aeromonas hydrophila,qualibact-v1.0,Total_Coding_Sequences,non-normal,4492.6459627329195,185.8151893562572,4484.0,4381.0,4566.0,185.0,4183.0,5020.0,4184.6,5003.2,4189.0,4970.0,4093.0,5341.0,4189.0,4970.0,Aeromonas hydrophila,161,75,normal,4668.7733333333335,244.27626837023874,4645.0,4495.0,4787.0,292.0,4093.0,5341.0,4121.49,5268.849999999999,4275.4,5142.6,0.4467080745341615,9.622069504870448e-10,178.99527950310556
Aeromonas hydrophila,qualibact-v1.0,Genome_Size,non-normal,4942263.540372671,174085.20294277527,4945766.0,4814983.0,5036201.0,221218.0,4650942.0,5474448.0,4650965.2,5387908.799999999,4651798.0,5347702.0,4496339.0,5633455.0,4651798.0,5347702.0,Aeromonas hydrophila,161,75,normal,5024062.706666667,223391.53722519113,5023829.0,4858806.0,5134303.0,275497.0,4496339.0,5633455.0,4508050.98,5564004.149999999,4670726.7,5439154.0,0.27519668737060043,0.0006429143788792426,89216.96405797101
Aeromonas salmonicida,qualibact-v1.0,N50,non-normal,87485.72852233677,32904.99850003225,99580.0,47085.0,111401.0,64316.0,25793.0,175083.0,25804.25,160853.9,39766.25,147477.25,25804.25,160853.9,39766.25,147477.25,Aeromonas salmonicida,291,0,,,,,,,,,,,,,,,,
Aeromonas salmonicida,qualibact-v1.0,number,non-normal,216.2164948453608,80.66244970996215,190.0,155.0,304.5,149.5,81.0,490.0,88.9,487.0,103.25,340.5,88.9,487.0,103.25,340.5,Aeromonas salmonicida,291,0,,,,,,,,,,,,,,,,
Aeromonas salmonicida,qualibact-v1.0,longest,non-normal,288612.4639175258,115091.77251516153,375665.0,161113.0,382445.5,221332.5,116006.0,618809.0,116127.95,485582.90000000084,117950.0,415140.0,116127.95,485582.9,117950.0,415140.0,Aeromonas salmonicida,291,0,,,,,,,,,,,,,,,,
Aeromonas salmonicida,qualibact-v1.0,GC_Content,non-normal,58.5353945017182,0.14056196578045008,58.4821,58.44845,58.66335,0.2149000000000001,58.1477,58.9587,58.23023,58.90388,58.278949999999995,58.8669,58.1425,59.0309,58.279,58.8669,Aeromonas salmonicida,291,41,normal,58.47624634146343,0.22963205149103494,58.4152,58.3005,58.6098,0.30930000000000035,58.1425,59.0309,58.14634,59.006460000000004,58.1617,58.9087,0.4225127818288492,2.5576666348190423e-06,0.0976226720308447
Aeromonas salmonicida,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,94.04,100.0,100.0,100.0,Aeromonas salmonicida,291,41,non-normal,98.4109756097561,1.4574699174873988,98.97,98.02,99.5,1.480000000000004,94.04,100.0,94.14800000000001,99.956,94.58,99.78,0.975609756097561,2.786073035433784e-45,1.5890243902439023
Aeromonas salmonicida,qualibact-v1.0,Contamination,non-normal,0.5906185567010309,0.19892743897882187,0.61,0.46499999999999997,0.65,0.18500000000000005,0.17,1.72,0.188,1.519500000000001,0.25,1.1199999999999999,0.13,1.74,0.25,1.12,Aeromonas salmonicida,291,41,non-normal,0.5258536585365854,0.43803873094018553,0.38,0.23,0.63,0.4,0.13,1.74,0.13,1.74,0.13,1.74,0.48227307015338194,3.479211624893973e-08,0.24096974268711766
Aeromonas salmonicida,qualibact-v1.0,Total_Coding_Sequences,normal,4544.0137457044675,121.19207363272258,4543.0,4452.0,4641.0,189.0,4209.0,4919.0,4214.9,4882.650000000001,4280.25,4785.0,4214.9,4986.0,4280.25,4785.0,Aeromonas salmonicida,291,41,normal,4621.4390243902435,192.27382008929638,4658.0,4501.0,4726.0,225.0,4251.0,4986.0,4252.0,4985.8,4256.0,4985.0,0.37473807727768,4.891017757442777e-05,99.07761294107786
Aeromonas salmonicida,qualibact-v1.0,Genome_Size,normal,4746118.618556701,126666.3714500357,4758794.0,4667755.0,4815335.5,147580.5,4372975.0,5152508.0,4395896.55,5131935.100000001,4502484.75,5001538.75,4395896.55,5191207.0,4502484.75,5001538.75,Aeromonas salmonicida,291,41,normal,4885312.634146341,149779.732729677,4886316.0,4746826.0,5008222.0,261396.0,4621725.0,5191207.0,4624259.4,5183748.2,4634397.0,5153913.0,0.524180705724583,1.123549340722459e-09,139194.0155896404
